TIME,HR,RR,HRV,SPO2
2024-04-15 06:20:24,64,14,923,100
2024-04-15 06:20:25,64,14,926,100
2024-04-15 06:20:26,65,14,914,100
2024-04-15 06:20:27,65,14,920,100
2024-04-15 06:20:28,65,14,932,100
2024-04-15 06:20:29,65,14,943,100
2024-04-15 06:20:30,65,14,946,100
2024-04-15 06:20:31,64,14,947,100
2024-04-15 06:20:32,64,14,934,100
2024-04-15 06:20:33,64,14,962,100
2024-04-15 06:20:34,64,14,947,100
2024-04-15 06:20:35,64,14,971,100
2024-04-15 06:20:36,63,14,952,100
2024-04-15 06:20:37,63,14,937,100
2024-04-15 06:20:38,63,15,975,100
2024-04-15 06:20:39,63,15,937,100
2024-04-15 06:20:40,63,15,948,100
2024-04-15 06:20:41,63,15,969,100
2024-04-15 06:20:42,63,15,956,100
2024-04-15 06:20:43,63,15,954,100
2024-04-15 06:20:44,63,15,973,100
2024-04-15 06:20:45,63,15,970,100
2024-04-15 06:20:46,62,15,977,100
2024-04-15 06:20:47,62,15,974,100
2024-04-15 06:20:48,62,14,959,100
2024-04-15 06:20:49,62,14,985,100
2024-04-15 06:20:50,62,14,966,100
2024-04-15 06:20:51,62,15,966,100
2024-04-15 06:20:52,62,15,966,100
2024-04-15 06:20:53,62,15,966,100
2024-04-15 06:20:54,62,15,991,100
2024-04-15 06:20:55,62,15,977,100
2024-04-15 06:20:56,62,15,970,100
2024-04-15 06:20:57,62,15,986,100
2024-04-15 06:20:58,61,15,983,100
2024-04-15 06:20:59,61,15,986,100
2024-04-15 06:21:00,61,15,953,100
2024-04-15 06:21:01,61,15,978,100
2024-04-15 06:21:02,61,15,977,100
2024-04-15 06:21:03,61,15,975,100
2024-04-15 06:21:04,61,15,978,100
2024-04-15 06:21:05,61,15,971,100
2024-04-15 06:21:06,61,15,942,100
2024-04-15 06:21:07,62,14,974,100
2024-04-15 06:21:08,62,14,951,100
2024-04-15 06:21:09,62,14,951,100
2024-04-15 06:21:10,62,14,963,100
2024-04-15 06:21:11,62,14,973,100
2024-04-15 06:21:12,62,14,965,100
2024-04-15 06:21:13,62,14,966,100
2024-04-15 06:21:14,62,14,972,100
2024-04-15 06:21:14,62,14,972,100
2024-04-15 06:21:15,62,14,958,100
2024-04-15 06:21:15,62,14,933,100
2024-04-15 06:21:16,62,14,955,100
2024-04-15 06:21:17,62,14,974,100
2024-04-15 06:21:18,63,14,964,100
2024-04-15 06:21:19,62,14,983,100
2024-04-15 06:21:20,62,14,980,100
2024-04-15 06:21:21,62,14,954,100
2024-04-15 06:21:22,62,14,941,100
2024-04-15 06:21:23,62,14,965,100
2024-04-15 06:21:24,62,14,947,100
2024-04-15 06:21:25,62,14,930,100
2024-04-15 06:21:26,63,14,959,100
2024-04-15 06:21:27,63,14,981,100
2024-04-15 06:21:28,62,14,970,100
2024-04-15 06:21:29,62,14,959,100
2024-04-15 06:21:30,62,14,972,100
2024-04-15 06:21:31,62,14,971,100
2024-04-15 06:21:32,62,14,949,100
2024-04-15 06:21:33,62,14,945,100
2024-04-15 06:21:34,63,14,964,100
2024-04-15 06:21:35,63,14,961,100
2024-04-15 06:21:36,62,14,938,100
2024-04-15 06:21:37,63,14,946,100
2024-04-15 06:21:38,63,14,944,100
2024-04-15 06:21:39,63,14,918,100
2024-04-15 06:21:40,63,14,950,100
2024-04-15 06:21:41,64,14,966,100
2024-04-15 06:21:42,64,14,960,100
2024-04-15 06:21:43,63,14,975,100
2024-04-15 06:21:44,63,14,984,100
2024-04-15 06:21:45,62,13,937,100
2024-04-15 06:21:46,62,13,988,100
2024-04-15 06:21:47,62,13,948,100
2024-04-15 06:21:48,62,13,954,100
2024-04-15 06:21:49,63,13,964,100
2024-04-15 06:21:50,62,13,949,100
2024-04-15 06:21:51,63,13,905,100
2024-04-15 06:21:52,63,13,920,100
2024-04-15 06:21:53,64,13,912,100
2024-04-15 06:21:54,64,13,899,100
2024-04-15 06:21:55,65,13,939,100
2024-04-15 06:21:56,65,13,950,100
2024-04-15 06:21:57,65,13,942,100
2024-04-15 06:21:58,65,13,928,100
2024-04-15 06:21:59,64,13,946,100
2024-04-15 06:22:00,64,13,980,100
2024-04-15 06:22:01,64,13,940,100
2024-04-15 06:22:02,64,13,997,100
2024-04-15 06:22:03,63,13,980,100
2024-04-15 06:22:04,63,13,972,100
2024-04-15 06:22:05,62,13,939,100
2024-04-15 06:22:06,63,13,979,100
2024-04-15 06:22:07,62,13,956,100
2024-04-15 06:22:08,63,13,935,100
2024-04-15 06:22:09,63,13,978,100
2024-04-15 06:22:10,63,13,958,100
2024-04-15 06:22:11,63,13,955,100
2024-04-15 06:22:12,63,13,976,100
2024-04-15 06:22:13,63,13,963,100
2024-04-15 06:22:14,62,13,958,100
2024-04-15 06:22:15,62,13,938,100
2024-04-15 06:22:16,63,13,930,100
2024-04-15 06:22:17,63,13,891,100
2024-04-15 06:22:18,63,13,923,100
2024-04-15 06:22:19,64,13,907,100
2024-04-15 06:22:20,64,13,908,100
2024-04-15 06:22:21,64,13,891,100
2024-04-15 06:22:22,65,13,955,100
2024-04-15 06:22:23,65,13,898,100
2024-04-15 06:22:24,65,13,898,100
2024-04-15 06:22:25,65,13,898,100
2024-04-15 06:22:26,65,13,898,100
2024-04-15 06:22:27,65,13,898,100
2024-04-15 06:22:28,65,0,898,100
2024-04-15 06:22:29,65,0,898,100
2024-04-15 06:22:30,65,0,898,100
2024-04-15 06:22:31,65,0,898,100
2024-04-15 06:22:32,65,13,834,100
2024-04-15 06:22:33,65,13,784,100
2024-04-15 06:22:34,68,13,796,100
2024-04-15 06:22:35,69,13,762,100
2024-04-15 06:22:36,71,13,754,100
2024-04-15 06:22:37,75,13,744,100
2024-04-15 06:22:38,76,14,754,100
2024-04-15 06:22:39,78,14,781,100
2024-04-15 06:22:40,78,14,808,100
2024-04-15 06:22:41,77,14,844,100
2024-04-15 06:22:42,77,14,828,100
2024-04-15 06:22:43,75,14,839,100
2024-04-15 06:22:44,75,14,863,100
2024-04-15 06:22:45,73,14,875,100
2024-04-15 06:22:46,72,14,889,100
2024-04-15 06:22:47,71,14,884,100
2024-04-15 06:22:48,70,14,908,100
2024-04-15 06:22:49,70,14,941,100
2024-04-15 06:22:50,69,14,932,100
2024-04-15 06:22:51,68,14,949,100
2024-04-15 06:22:52,67,14,978,100
2024-04-15 06:22:53,66,14,970,100
2024-04-15 06:22:54,65,13,975,100
2024-04-15 06:22:55,64,13,943,100
2024-04-15 06:22:56,64,13,961,100
2024-04-15 06:22:57,64,13,972,100
2024-04-15 06:22:58,63,13,962,100
2024-04-15 06:22:59,63,13,950,100
2024-04-15 06:23:00,63,13,953,100
2024-04-15 06:23:01,63,13,955,100
2024-04-15 06:23:02,63,13,941,100
2024-04-15 06:23:03,63,13,897,100
2024-04-15 06:23:04,64,13,897,100
2024-04-15 06:23:05,64,13,897,100
2024-04-15 06:23:06,64,13,897,100
2024-04-15 06:23:07,64,13,897,100
2024-04-15 06:23:08,64,13,897,100
2024-04-15 06:23:09,64,13,897,100
2024-04-15 06:23:10,64,13,897,100
2024-04-15 06:23:11,64,13,897,100
2024-04-15 06:23:12,64,13,897,100
2024-04-15 06:23:13,64,13,897,100
2024-04-15 06:23:13,64,13,897,100
2024-04-15 06:23:14,64,13,897,100
2024-04-15 06:23:15,64,13,906,99
2024-04-15 06:23:16,64,13,913,99
2024-04-15 06:23:16,64,13,913,99
2024-04-15 06:23:17,65,13,888,99
2024-04-15 06:23:18,65,13,924,99
2024-04-15 06:23:18,65,13,924,99
2024-04-15 06:23:19,66,13,930,99
2024-04-15 06:23:19,66,13,930,99
2024-04-15 06:23:20,65,13,939,99
2024-04-15 06:23:21,65,13,911,99
2024-04-15 06:23:22,65,13,938,99
2024-04-15 06:23:23,65,13,927,98
2024-04-15 06:23:24,65,13,924,98
2024-04-15 06:23:25,65,13,875,98
2024-04-15 06:23:26,65,13,876,98
2024-04-15 06:23:27,66,13,875,98
2024-04-15 06:23:28,67,13,880,98
2024-04-15 06:23:29,67,13,881,98
2024-04-15 06:23:30,68,13,893,98
2024-04-15 06:23:31,67,13,917,98
2024-04-15 06:23:32,67,13,886,98
2024-04-15 06:23:33,67,13,920,98
2024-04-15 06:23:34,67,13,919,98
2024-04-15 06:23:35,67,13,939,98
2024-04-15 06:23:36,66,13,942,98
2024-04-15 06:23:37,66,13,927,98
2024-04-15 06:23:38,65,13,881,98
2024-04-15 06:23:39,65,13,893,98
2024-04-15 06:23:40,66,13,872,98
2024-04-15 06:23:41,67,13,876,97
2024-04-15 06:23:42,67,13,874,97
2024-04-15 06:23:43,67,13,874,98
2024-04-15 06:23:44,67,13,894,98
2024-04-15 06:23:45,68,13,889,98
2024-04-15 06:23:46,68,13,906,98
2024-04-15 06:23:47,67,13,892,98
2024-04-15 06:23:48,67,13,920,98
2024-04-15 06:23:49,67,13,914,98
2024-04-15 06:23:50,67,13,915,98
2024-04-15 06:23:51,66,13,934,98
2024-04-15 06:23:52,66,13,941,98
2024-04-15 06:23:53,65,13,900,98
2024-04-15 06:23:54,66,13,878,98
2024-04-15 06:23:55,66,13,866,99
2024-04-15 06:23:56,67,13,844,99
2024-04-15 06:23:57,67,12,836,99
2024-04-15 06:23:58,68,12,832,99
2024-04-15 06:23:59,69,12,891,99
2024-04-15 06:24:00,69,12,906,99
2024-04-15 06:24:01,69,12,917,99
2024-04-15 06:24:01,69,12,917,99
2024-04-15 06:24:02,68,12,939,99
2024-04-15 06:24:03,67,12,927,99
2024-04-15 06:24:04,66,12,927,99
2024-04-15 06:24:05,66,12,927,99
2024-04-15 06:24:06,66,12,948,99
2024-04-15 06:24:07,65,12,968,99
2024-04-15 06:24:08,65,12,957,99
2024-04-15 06:24:09,64,12,984,99
2024-04-15 06:24:10,64,13,982,99
2024-04-15 06:24:11,63,13,981,99
2024-04-15 06:24:12,62,13,954,99
2024-04-15 06:24:13,62,13,959,99
2024-04-15 06:24:14,62,13,960,99
2024-04-15 06:24:15,62,13,959,99
2024-04-15 06:24:16,62,13,960,99
2024-04-15 06:24:17,62,13,938,99
2024-04-15 06:24:18,62,13,951,99
2024-04-15 06:24:19,63,13,951,99
2024-04-15 06:24:20,63,13,973,99
2024-04-15 06:24:21,63,13,948,99
2024-04-15 06:24:22,63,13,932,99
2024-04-15 06:24:23,63,13,939,99
2024-04-15 06:24:24,63,13,940,99
2024-04-15 06:24:25,63,13,934,99
2024-04-15 06:24:26,64,13,916,99
2024-04-15 06:24:27,64,13,956,99
2024-04-15 06:24:28,64,13,925,99
2024-04-15 06:24:29,64,13,890,99
2024-04-15 06:24:30,65,13,909,99
2024-04-15 06:24:31,65,13,914,99
2024-04-15 06:24:32,65,13,912,99
2024-04-15 06:24:33,65,13,936,99
2024-04-15 06:24:34,65,13,927,99
2024-04-15 06:24:35,65,13,926,99
2024-04-15 06:24:36,65,13,939,99
2024-04-15 06:24:37,65,13,953,99
2024-04-15 06:24:38,64,13,949,99
2024-04-15 06:24:39,64,14,939,99
2024-04-15 06:24:40,64,14,966,100
2024-04-15 06:24:41,64,14,949,100
2024-04-15 06:24:42,64,14,920,100
2024-04-15 06:24:43,64,14,948,100
2024-04-15 06:24:44,64,14,939,100
2024-04-15 06:24:45,64,14,928,100
2024-04-15 06:24:46,64,14,930,100
2024-04-15 06:24:47,64,14,901,100
2024-04-15 06:24:48,64,14,926,99
2024-04-15 06:24:49,64,14,937,99
2024-04-15 06:24:50,64,14,921,99
2024-04-15 06:24:51,64,14,871,99
2024-04-15 06:24:52,65,14,871,99
2024-04-15 06:24:53,66,14,866,99
2024-04-15 06:24:54,67,14,870,99
2024-04-15 06:24:55,67,14,863,99
2024-04-15 06:24:56,68,14,818,99
2024-04-15 06:24:57,68,14,818,99
2024-04-15 06:24:58,68,14,818,99
2024-04-15 06:24:59,68,14,853,99
2024-04-15 06:25:00,69,14,854,99
2024-04-15 06:25:01,69,14,820,99
2024-04-15 06:25:02,70,14,827,99
2024-04-15 06:25:03,70,14,820,99
2024-04-15 06:25:04,71,14,814,99
2024-04-15 06:25:05,72,14,863,99
2024-04-15 06:25:06,71,15,857,99
2024-04-15 06:25:07,71,15,862,99
2024-04-15 06:25:08,70,15,890,99
2024-04-15 06:25:09,70,15,875,99
2024-04-15 06:25:10,70,15,894,99
2024-04-15 06:25:11,69,15,898,99
2024-04-15 06:25:12,69,15,894,99
2024-04-15 06:25:13,68,15,900,99
2024-04-15 06:25:14,68,15,892,99
2024-04-15 06:25:15,68,15,915,99
2024-04-15 06:25:16,67,15,888,99
2024-04-15 06:25:17,67,15,885,99
2024-04-15 06:25:18,67,15,865,99
2024-04-15 06:25:19,68,15,881,99
2024-04-15 06:25:20,68,14,893,99
2024-04-15 06:25:21,68,14,904,99
2024-04-15 06:25:22,67,14,910,99
2024-04-15 06:25:23,67,14,931,99
2024-04-15 06:25:24,67,14,914,99
2024-04-15 06:25:25,66,14,932,99
2024-04-15 06:25:26,66,14,942,99
2024-04-15 06:25:27,65,14,935,99
2024-04-15 06:25:28,65,14,938,99
2024-04-15 06:25:29,65,14,962,99
2024-04-15 06:25:30,64,14,945,99
2024-04-15 06:25:31,64,14,938,99
2024-04-15 06:25:32,64,14,936,99
2024-04-15 06:25:33,64,14,942,99
2024-04-15 06:25:34,64,14,945,99
2024-04-15 06:25:35,64,14,934,99
2024-04-15 06:25:36,64,14,948,99
2024-04-15 06:25:37,64,14,942,99
2024-04-15 06:25:38,64,14,924,99
2024-04-15 06:25:39,64,14,911,99
2024-04-15 06:25:40,64,14,902,99
2024-04-15 06:25:41,65,14,887,99
2024-04-15 06:25:42,65,14,902,99
2024-04-15 06:25:43,66,14,875,99
2024-04-15 06:25:44,66,14,904,99
2024-04-15 06:25:45,66,14,906,99
2024-04-15 06:25:46,66,14,917,99
2024-04-15 06:25:47,66,14,917,99
2024-04-15 06:25:48,66,14,957,99
2024-04-15 06:25:49,66,14,956,99
2024-04-15 06:25:50,65,14,940,99
2024-04-15 06:25:51,65,14,953,99
2024-04-15 06:25:52,64,14,953,99
2024-04-15 06:25:53,64,14,911,99
2024-04-15 06:25:54,64,14,938,99
2024-04-15 06:25:55,64,14,936,99
2024-04-15 06:25:56,64,14,925,99
2024-04-15 06:25:57,64,14,896,99
2024-04-15 06:25:58,65,14,919,99
2024-04-15 06:25:59,65,14,913,99
2024-04-15 06:26:00,65,14,942,99
2024-04-15 06:26:01,65,14,951,99
2024-04-15 06:26:02,65,14,919,99
2024-04-15 06:26:03,65,14,921,99
2024-04-15 06:26:04,65,14,944,99
2024-04-15 06:26:05,64,14,922,99
2024-04-15 06:26:06,65,14,928,99
2024-04-15 06:26:07,65,14,942,99
2024-04-15 06:26:08,64,14,925,98
2024-04-15 06:26:09,64,14,928,98
2024-04-15 06:26:10,64,14,944,98
2024-04-15 06:26:11,64,14,948,98
2024-04-15 06:26:12,64,15,947,98
2024-04-15 06:26:13,64,15,913,98
2024-04-15 06:26:14,64,15,902,98
2024-04-15 06:26:15,64,15,923,98
2024-04-15 06:26:16,65,15,911,98
2024-04-15 06:26:17,65,15,910,98
2024-04-15 06:26:18,65,15,895,98
2024-04-15 06:26:19,66,15,920,98
2024-04-15 06:26:20,66,15,936,98
2024-04-15 06:26:21,66,15,957,98
2024-04-15 06:26:22,65,15,970,98
2024-04-15 06:26:23,64,15,994,98
2024-04-15 06:26:24,63,15,958,98
2024-04-15 06:26:25,63,15,955,98
2024-04-15 06:26:26,63,15,1011,98
2024-04-15 06:26:27,63,15,960,98
2024-04-15 06:26:28,63,15,949,98
2024-04-15 06:26:29,63,15,943,98
2024-04-15 06:26:30,63,15,925,98
2024-04-15 06:26:31,63,15,939,98
2024-04-15 06:26:32,63,15,947,99
2024-04-15 06:26:33,63,15,927,99
2024-04-15 06:26:34,64,15,920,99
2024-04-15 06:26:35,64,15,946,99
2024-04-15 06:26:36,64,15,940,99
2024-04-15 06:26:37,64,15,904,99
2024-04-15 06:26:38,64,15,912,99
2024-04-15 06:26:39,65,14,914,99
2024-04-15 06:26:40,65,14,892,99
2024-04-15 06:26:41,65,14,917,99
2024-04-15 06:26:42,66,14,920,99
2024-04-15 06:26:43,66,14,889,99
2024-04-15 06:26:44,66,14,901,99
2024-04-15 06:26:45,66,14,913,99
2024-04-15 06:26:46,66,14,875,99
2024-04-15 06:26:47,66,14,869,99
2024-04-15 06:26:48,67,14,879,99
2024-04-15 06:26:49,67,14,885,99
2024-04-15 06:26:50,67,14,886,99
2024-04-15 06:26:51,67,14,889,99
2024-04-15 06:26:52,67,14,893,99
2024-04-15 06:26:53,67,14,893,99
2024-04-15 06:26:54,67,14,889,99
2024-04-15 06:26:55,67,14,894,99
2024-04-15 06:26:56,67,14,912,99
2024-04-15 06:26:57,67,14,894,99
2024-04-15 06:26:58,67,14,927,100
2024-04-15 06:26:59,67,14,906,100
2024-04-15 06:27:00,66,14,917,100
2024-04-15 06:27:01,66,14,945,100
2024-04-15 06:27:02,66,14,934,100
2024-04-15 06:27:03,65,14,896,100
2024-04-15 06:27:04,65,14,929,100
2024-04-15 06:27:05,65,14,927,100
2024-04-15 06:27:05,65,14,927,100
2024-04-15 06:27:06,65,14,916,100
2024-04-15 06:27:07,65,14,905,100
2024-04-15 06:27:08,65,14,932,100
2024-04-15 06:27:09,65,14,932,100
2024-04-15 06:27:10,65,14,922,100
2024-04-15 06:27:11,65,14,942,100
2024-04-15 06:27:12,65,14,905,100
2024-04-15 06:27:13,65,14,940,100
2024-04-15 06:27:14,65,14,945,99
2024-04-15 06:27:15,64,14,900,99
2024-04-15 06:27:16,65,14,905,99
2024-04-15 06:27:17,65,14,932,99
2024-04-15 06:27:18,65,14,893,99
2024-04-15 06:27:19,65,14,894,99
2024-04-15 06:27:20,66,13,908,99
2024-04-15 06:27:21,66,13,914,99
2024-04-15 06:27:21,66,13,891,99
2024-04-15 06:27:22,66,13,917,99
2024-04-15 06:27:23,66,13,919,99
2024-04-15 06:27:24,66,13,919,99
2024-04-15 06:27:25,66,13,904,99
2024-04-15 06:27:26,66,13,878,100
2024-04-15 06:27:27,66,13,901,100
2024-04-15 06:27:28,66,13,838,99
2024-04-15 06:27:29,67,13,861,99
2024-04-15 06:27:30,67,13,886,99
2024-04-15 06:27:31,67,14,905,99
2024-04-15 06:27:32,67,14,927,99
2024-04-15 06:27:33,67,14,925,99
2024-04-15 06:27:34,66,14,948,99
2024-04-15 06:27:35,66,14,940,99
2024-04-15 06:27:36,65,14,921,99
2024-04-15 06:27:37,65,14,946,99
2024-04-15 06:27:38,65,14,960,99
2024-04-15 06:27:39,64,14,930,99
2024-04-15 06:27:40,64,14,972,100
2024-04-15 06:27:41,64,14,961,100
2024-04-15 06:27:42,64,14,939,100
2024-04-15 06:27:43,64,14,938,100
2024-04-15 06:27:44,64,14,936,100
2024-04-15 06:27:45,64,14,924,100
2024-04-15 06:27:46,64,14,948,100
2024-04-15 06:27:47,64,14,948,100
2024-04-15 06:27:48,64,14,937,100
2024-04-15 06:27:49,64,14,963,100
2024-04-15 06:27:50,63,14,959,100
2024-04-15 06:27:51,63,14,951,100
2024-04-15 06:27:52,63,14,964,100
2024-04-15 06:27:53,63,14,952,100
2024-04-15 06:27:54,63,14,934,100
2024-04-15 06:27:55,63,14,930,100
2024-04-15 06:27:56,63,14,943,100
2024-04-15 06:27:57,63,14,939,100
2024-04-15 06:27:58,64,14,945,100
2024-04-15 06:27:59,64,14,937,100
2024-04-15 06:28:00,64,14,962,100
2024-04-15 06:28:01,63,14,955,100
2024-04-15 06:28:02,63,14,937,100
2024-04-15 06:28:03,64,14,949,100
2024-04-15 06:28:04,64,14,958,100
2024-04-15 06:28:05,64,14,981,100
2024-04-15 06:28:06,63,14,966,100
2024-04-15 06:28:07,63,14,935,100
2024-04-15 06:28:08,63,14,1002,100
2024-04-15 06:28:09,63,14,992,100
2024-04-15 06:28:10,62,14,985,100
2024-04-15 06:28:11,62,14,996,100
2024-04-15 06:28:12,61,14,951,100
2024-04-15 06:28:13,62,14,949,100
2024-04-15 06:28:14,62,14,939,100
2024-04-15 06:28:15,63,14,943,100
2024-04-15 06:28:16,63,14,910,100
2024-04-15 06:28:17,63,14,938,100
2024-04-15 06:28:18,63,14,919,100
2024-04-15 06:28:19,64,14,914,100
2024-04-15 06:28:20,64,14,916,100
2024-04-15 06:28:21,65,14,955,100
2024-04-15 06:28:22,64,14,947,100
2024-04-15 06:28:23,64,14,952,100
2024-04-15 06:28:24,64,14,961,100
2024-04-15 06:28:25,64,13,954,100
2024-04-15 06:28:26,63,13,949,100
2024-04-15 06:28:27,63,13,947,100
2024-04-15 06:28:28,63,13,941,100
2024-04-15 06:28:29,63,14,941,100
2024-04-15 06:28:30,63,14,967,100
2024-04-15 06:28:31,63,14,947,100
2024-04-15 06:28:32,63,14,934,100
2024-04-15 06:28:33,63,14,950,100
2024-04-15 06:28:34,63,14,964,100
2024-04-15 06:28:35,63,14,940,100
2024-04-15 06:28:36,63,14,949,100
2024-04-15 06:28:37,63,14,957,100
2024-04-15 06:28:38,63,14,966,100
2024-04-15 06:28:39,63,14,947,100
2024-04-15 06:28:40,63,14,960,100
2024-04-15 06:28:41,63,14,945,100
2024-04-15 06:28:42,63,14,958,100
2024-04-15 06:28:43,63,14,932,100
2024-04-15 06:28:44,63,14,958,100
2024-04-15 06:28:45,63,14,946,100
2024-04-15 06:28:46,63,14,933,100
2024-04-15 06:28:47,63,14,950,100
2024-04-15 06:28:48,63,14,937,100
2024-04-15 06:28:49,63,14,931,100
2024-04-15 06:28:50,64,14,935,100
2024-04-15 06:28:51,64,14,950,100
2024-04-15 06:28:52,64,14,938,100
2024-04-15 06:28:53,64,14,943,100
2024-04-15 06:28:54,64,14,961,100
2024-04-15 06:28:55,63,14,936,100
2024-04-15 06:28:56,64,14,910,100
2024-04-15 06:28:57,64,14,932,100
2024-04-15 06:28:58,64,14,932,100
2024-04-15 06:28:59,64,15,942,100
2024-04-15 06:29:00,64,15,961,100
2024-04-15 06:29:01,64,15,961,100
2024-04-15 06:29:02,64,15,948,100
2024-04-15 06:29:03,63,15,980,100
2024-04-15 06:29:04,63,15,950,100
2024-04-15 06:29:05,63,15,955,100
2024-04-15 06:29:06,63,15,975,100
2024-04-15 06:29:07,63,15,917,100
2024-04-15 06:29:08,63,15,943,100
2024-04-15 06:29:09,63,15,944,100
2024-04-15 06:29:10,63,15,914,100
2024-04-15 06:29:11,64,15,939,100
2024-04-15 06:29:12,64,15,936,100
2024-04-15 06:29:13,64,15,927,100
2024-04-15 06:29:14,64,15,939,100
2024-04-15 06:29:15,64,15,934,100
2024-04-15 06:29:16,64,15,953,100
2024-04-15 06:29:17,64,15,959,100
2024-04-15 06:29:18,64,15,967,100
2024-04-15 06:29:19,63,15,940,100
2024-04-15 06:29:20,63,15,923,100
2024-04-15 06:29:21,64,15,959,100
2024-04-15 06:29:22,63,15,922,100
2024-04-15 06:29:23,64,15,931,100
2024-04-15 06:29:24,64,15,950,100
2024-04-15 06:29:25,64,15,950,100
2024-04-15 06:29:26,63,14,936,100
2024-04-15 06:29:27,64,14,949,100
2024-04-15 06:29:28,64,14,964,100
2024-04-15 06:29:29,63,15,953,100
2024-04-15 06:29:30,63,15,954,100
2024-04-15 06:29:31,63,15,959,100
2024-04-15 06:29:32,63,15,952,100
2024-04-15 06:29:33,63,15,934,100
2024-04-15 06:29:34,63,15,907,100
2024-04-15 06:29:35,63,15,939,100
2024-04-15 06:29:36,64,15,943,100
2024-04-15 06:29:37,64,15,938,100
2024-04-15 06:29:38,64,15,972,100
2024-04-15 06:29:39,63,15,971,100
2024-04-15 06:29:40,63,15,983,100
2024-04-15 06:29:41,62,15,938,100
2024-04-15 06:29:42,63,15,959,100
2024-04-15 06:29:43,63,15,969,100
2024-04-15 06:29:44,62,15,921,100
2024-04-15 06:29:45,63,15,920,100
2024-04-15 06:29:46,63,15,939,100
2024-04-15 06:29:47,64,14,924,100
2024-04-15 06:29:48,64,14,938,100
2024-04-15 06:29:49,64,14,962,100
2024-04-15 06:29:50,64,14,962,100
2024-04-15 06:29:51,63,14,994,100
2024-04-15 06:29:52,63,14,973,100
2024-04-15 06:29:53,63,14,968,100
2024-04-15 06:29:54,63,14,993,100
2024-04-15 06:29:55,62,14,994,100
2024-04-15 06:29:56,62,14,974,100
2024-04-15 06:29:57,62,14,973,100
2024-04-15 06:29:58,62,14,982,100
2024-04-15 06:29:59,62,14,955,100
2024-04-15 06:30:00,61,14,938,100
2024-04-15 06:30:01,62,14,963,100
2024-04-15 06:30:02,62,14,931,100
2024-04-15 06:30:03,63,14,937,100
2024-04-15 06:30:04,63,14,967,100
2024-04-15 06:30:05,63,14,946,100
2024-04-15 06:30:06,63,14,907,100
2024-04-15 06:30:07,63,14,881,100
2024-04-15 06:30:08,64,14,831,100
2024-04-15 06:30:09,65,14,827,100
2024-04-15 06:30:10,66,14,855,100
2024-04-15 06:30:11,68,14,881,100
2024-04-15 06:30:12,68,14,906,100
2024-04-15 06:30:13,68,14,872,100
2024-04-15 06:30:14,68,14,901,100
2024-04-15 06:30:15,68,14,922,100
2024-04-15 06:30:16,67,14,949,100
2024-04-15 06:30:17,67,14,950,100
2024-04-15 06:30:18,66,14,950,100
2024-04-15 06:30:19,65,13,976,100
2024-04-15 06:30:20,65,13,961,100
2024-04-15 06:30:21,64,13,978,100
2024-04-15 06:30:22,64,14,946,100
2024-04-15 06:30:23,64,14,951,100
2024-04-15 06:30:24,63,14,976,100
2024-04-15 06:30:25,63,14,948,100
2024-04-15 06:30:26,63,14,924,100
2024-04-15 06:30:27,63,14,955,100
2024-04-15 06:30:28,63,14,938,100
2024-04-15 06:30:29,63,14,939,100
2024-04-15 06:30:30,64,14,956,100
2024-04-15 06:30:31,63,14,953,100
2024-04-15 06:30:32,63,14,947,100
2024-04-15 06:30:33,63,14,946,100
2024-04-15 06:30:34,63,14,946,100
2024-04-15 06:30:35,63,14,929,100
2024-04-15 06:30:36,64,14,940,100
2024-04-15 06:30:37,64,14,932,100
2024-04-15 06:30:38,64,14,965,100
2024-04-15 06:30:39,64,14,955,100
2024-04-15 06:30:40,64,14,949,100
2024-04-15 06:30:41,63,14,966,100
2024-04-15 06:30:42,63,14,964,100
2024-04-15 06:30:43,63,14,945,100
2024-04-15 06:30:44,63,14,975,100
2024-04-15 06:30:45,63,14,960,100
2024-04-15 06:30:46,63,14,942,100
2024-04-15 06:30:47,63,14,949,100
2024-04-15 06:30:48,63,14,963,100
2024-04-15 06:30:49,63,14,928,100
2024-04-15 06:30:50,63,14,935,100
2024-04-15 06:30:51,63,14,946,100
2024-04-15 06:30:52,63,14,914,100
2024-04-15 06:30:53,64,14,931,100
2024-04-15 06:30:54,64,14,926,100
2024-04-15 06:30:55,64,14,938,100
2024-04-15 06:30:56,64,14,935,100
2024-04-15 06:30:57,64,14,956,100
2024-04-15 06:30:58,64,14,969,100
2024-04-15 06:30:59,64,14,1030,100
2024-04-15 06:31:00,63,14,1014,100
2024-04-15 06:31:01,63,14,1017,100
2024-04-15 06:31:02,62,14,1026,100
2024-04-15 06:31:03,61,14,989,100
2024-04-15 06:31:04,61,14,1020,100
2024-04-15 06:31:05,61,14,1052,100
2024-04-15 06:31:06,60,14,1005,100
2024-04-15 06:31:07,60,14,998,100
2024-04-15 06:31:08,60,14,1055,100
2024-04-15 06:31:09,60,14,964,100
2024-04-15 06:31:10,59,14,967,100
2024-04-15 06:31:11,60,13,985,100
2024-04-15 06:31:12,60,13,999,100
2024-04-15 06:31:13,61,13,1004,100
2024-04-15 06:31:14,60,13,1014,100
2024-04-15 06:31:15,60,13,995,100
2024-04-15 06:31:16,60,13,979,100
2024-04-15 06:31:17,60,13,951,100
2024-04-15 06:31:18,60,13,962,100
2024-04-15 06:31:19,61,13,971,100
